route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
52,1,49855183,West - 52G Lawrence West towards Martin Grove via The Westway,G,1,2184771,1094217,1,1
52,1,49855137,West - 52A Lawrence West towards Pearson Airport via Dixon Rd,A,1,2184799,1094191,1,1
52,1,49855125,East - 52 Lawrence West towards Lawrence Station,,1,2184775,1094194,1,1
52,1,49855138,West - 52B Lawrence West towards Westwood via Dixon Rd,B,1,2184800,1094190,1,1
52,1,49855184,West - 52G Lawrence West towards Martin Grove via The Westway,G,1,2184806,1094217,1,1
52,1,49855139,West - 52A Lawrence West towards Pearson Airport via Dixon Rd,A,1,2184805,1094191,1,1
52,1,49855126,East - 52 Lawrence West towards Lawrence Station,,1,2184796,1094194,1,1
52,1,49855191,West - 52B Lawrence West towards Westwood via Dixon Rd,B,1,2184777,1094190,1,1
52,1,49855185,West - 52G Lawrence West towards Martin Grove via The Westway,G,1,2184804,1094217,1,1
52,1,49855127,East - 52 Lawrence West towards Lawrence Station,,1,2184787,1094194,1,1
52,1,49855207,West - 52A Lawrence West towards Pearson Airport via Dixon Rd,A,1,2184794,1094191,1,1
52,1,49855186,West - 52G Lawrence West towards Martin Grove via The Westway,G,1,2184786,1094217,2,2
52,1,49855192,West - 52B Lawrence West towards Westwood via Dixon Rd,B,1,2184790,1094190,1,1
52,1,49855128,Terminal 3 Only,S,1,2184799,1094206,1,1
52,1,49855208,West - 52A Lawrence West towards Pearson Airport via Dixon Rd,A,1,2184775,1094191,1,1
52,1,49855187,West - 52G Lawrence West towards Martin Grove via The Westway,G,1,2184771,1094217,1,1
52,1,49855116,East - 52 Lawrence West towards Lawrence Station,,1,2184805,1094194,1,1
52,1,49855193,West - 52B Lawrence West towards Westwood via Dixon Rd,B,1,2184774,1094190,1,1
52,1,49855188,West - 52G Lawrence West towards Martin Grove via The Westway,G,1,2184806,1094217,1,1
52,1,49855209,West - 52A Lawrence West towards Pearson Airport via Dixon Rd,A,1,2184796,1094191,1,1
52,1,49855134,East - 52 Lawrence West towards Lawrence Station,,1,2184794,1094194,1,1
52,1,49855194,West - 52B Lawrence West towards Westwood via Dixon Rd,B,1,2184773,1094190,1,1
52,1,49855189,West - 52G Lawrence West towards Martin Grove via The Westway,G,1,2184804,1094217,1,1
52,1,49855210,West - 52A Lawrence West towards Pearson Airport via Dixon Rd,A,1,2184787,1094191,1,1
52,1,49855108,East - 52 Lawrence West towards Lawrence Station,,1,2184775,1094194,1,1
52,1,49855203,West - 52B Lawrence West towards Westwood via Dixon Rd,B,1,2184801,1094190,1,1
52,1,49855190,West - 52G Lawrence West towards Martin Grove via The Westway,G,1,2184786,1094217,2,2
52,1,49855211,West - 52A Lawrence West towards Pearson Airport via Dixon Rd,A,1,2184805,1094191,1,1
52,1,49855145,West - 52G Lawrence West towards Martin Grove via The Westway,G,1,2184771,1094217,1,1
52,1,49855109,East - 52 Lawrence West towards Lawrence Station,,1,2184796,1094194,1,1
52,1,49855204,West - 52B Lawrence West towards Westwood via Dixon Rd,B,1,2184800,1094190,1,1
52,1,49855107,West - 52A Lawrence West towards Pearson Airport via Dixon Rd,A,1,2184794,1094191,1,1
52,1,49855146,West - 52G Lawrence West towards Martin Grove via The Westway,G,1,2184806,1094217,1,1
52,1,49855110,East - 52 Lawrence West towards Lawrence Station,,1,2184787,1094194,1,1
52,1,49855205,West - 52B Lawrence West towards Westwood via Dixon Rd,B,1,2184777,1094190,1,1
52,1,49855147,West - 52G Lawrence West towards Martin Grove via The Westway,G,1,2184804,1094217,1,1
52,1,49855158,West - 52A Lawrence West towards Pearson Airport via Dixon Rd,A,1,2184775,1094191,1,1
52,1,49855111,East - 52 Lawrence West towards Lawrence Station,,1,2184805,1094194,1,1
52,1,49855206,West - 52A Lawrence West towards Pearson Airport via Dixon Rd,A,1,2184790,1094191,1,1
52,1,49855148,West - 52G Lawrence West towards Martin Grove via The Westway,G,1,2184786,1094217,2,2
52,1,49855161,West - 52B Lawrence West towards Westwood via Dixon Rd,B,1,2184796,1094190,1,1
52,1,49855159,West - 52A Lawrence West towards Pearson Airport via Dixon Rd,A,1,2184774,1094191,1,1
52,1,49855112,East - 52 Lawrence West towards Lawrence Station,,1,2184794,1094194,1,1
52,1,49855117,West - 52G Lawrence West towards Martin Grove via The Westway,G,1,2184771,1094217,1,1
52,1,49855133,West - 52A Lawrence West towards Pearson Airport via Dixon Rd,A,1,2184787,1094191,1,1
52,1,49855163,West - 52A Lawrence West towards Pearson Airport via Dixon Rd,A,1,2184773,1094191,1,1
52,1,49855151,Terminal 3 Only,S,1,2184790,1094206,1,1
52,1,49855113,East - 52 Lawrence West towards Lawrence Station,,1,2184777,1094194,1,1
52,1,49855162,West - 52A Lawrence West towards Pearson Airport via Dixon Rd,A,1,2184805,1094191,1,1
52,1,49855144,West - 52A Lawrence West towards Pearson Airport via Dixon Rd,A,1,2184794,1094191,1,1
52,1,49855152,Terminal 3 Only,S,1,2184787,1094206,1,1
52,1,49855153,Terminal 3 Only,S,1,2184805,1094206,1,1
52,1,49855154,Terminal 3 Only,S,1,2184794,1094206,1,1
53,1,49855215,East - 53B Steeles East towards Morningside,B,0,2184815,1094219,1,1
53,1,49855214,East - 53B Steeles East towards Morningside,B,0,2184817,1094219,1,1
53,1,49855213,East - 53B Steeles East towards Morningside,B,0,2184843,1094219,1,1
53,1,49855212,East - 53B Steeles East towards Morningside,B,0,2184772,1094219,1,1
53,1,49855227,East - 53B Steeles East towards Morningside,B,0,2184819,1094219,1,1
53,1,49855226,East - 53B Steeles East towards Morningside,B,0,2184855,1094219,1,1
53,1,49855225,East - 53B Steeles East towards Morningside,B,0,2184816,1094219,1,1
53,1,49855230,East - 53B Steeles East towards Morningside,B,0,2184814,1094219,1,1
53,1,49855223,East - 53B Steeles East towards Morningside,B,0,2184853,1094219,1,1
53,1,49855222,East - 53B Steeles East towards Morningside,B,0,2184813,1094219,1,1
53,1,49855221,East - 53B Steeles East towards Morningside,B,0,2184812,1094219,2,2
53,1,49855231,East - 53B Steeles East towards Morningside,B,0,2184854,1094219,1,1
53,1,49855220,East - 53B Steeles East towards Morningside,B,0,2184820,1094219,1,1
53,1,49855219,East - 53B Steeles East towards Morningside,B,0,2184847,1094219,2,2
53,1,49855229,East - 53B Steeles East towards Morningside,B,0,2184845,1094219,1,1
53,1,49855228,East - 53B Steeles East towards Morningside,B,0,2184779,1094219,1,1
53,1,49855224,East - 53B Steeles East towards Morningside,B,0,2184840,1094219,1,1
53,1,49855232,East - 53B Steeles East towards Morningside,B,0,2184815,1094219,1,1
53,1,49855218,East - 53B Steeles East towards Morningside,B,0,2184834,1094219,1,1
53,1,49855216,East - 53B Steeles East towards Morningside,B,0,2184817,1094219,1,1
53,1,49855217,East - 53B Steeles East towards Morningside,B,0,2184778,1094219,1,1
53,1,49855255,East - 53B Steeles East towards Morningside,B,0,2184843,1094219,1,1
53,1,49855337,East - 53B Steeles East towards Morningside,B,0,2184857,1094219,1,1
53,1,49855343,East - 53B Steeles East towards Morningside,B,0,2184772,1094219,1,1
53,1,49855342,East - 53B Steeles East towards Morningside,B,0,2184819,1094219,1,1
53,1,49855340,East - 53B Steeles East towards Morningside,B,0,2184855,1094219,1,1
53,1,49855339,East - 53B Steeles East towards Morningside,B,0,2184816,1094219,1,1
53,1,49855338,East - 53B Steeles East towards Morningside,B,0,2184814,1094219,1,1
53,1,49855274,East - 53B Steeles East towards Morningside,B,0,2184853,1094219,1,1
53,1,49855333,East - 53B Steeles East towards Morningside,B,0,2184813,1094219,1,1
53,1,49855290,East - 53B Steeles East towards Morningside,B,0,2184812,1094219,2,2
53,1,49855281,East - 53B Steeles East towards Morningside,B,0,2184854,1094219,1,1
53,1,49855315,East - 53A Steeles East towards Staines,A,0,2184820,1094220,1,1
53,1,49855280,East - 53B Steeles East towards Morningside,B,0,2184847,1094219,2,2
53,1,49855279,East - 53B Steeles East towards Morningside,B,0,2184845,1094219,1,1
53,1,49855242,East - 53A Steeles East towards Staines,A,0,2184779,1094220,1,1
53,1,49855241,East - 53B Steeles East towards Morningside,B,0,2184840,1094219,1,1
53,1,49855238,East - 53B Steeles East towards Morningside,B,0,2184815,1094219,1,1
53,1,49855237,East - 53A Steeles East towards Staines,A,0,2184834,1094220,1,1
53,1,49855264,East - 53B Steeles East towards Morningside,B,0,2184817,1094219,1,1
53,1,49855263,East - 53B Steeles East towards Morningside,B,0,2184778,1094219,1,1
53,1,49855262,East - 53A Steeles East towards Staines,A,0,2184833,1094220,1,1
53,1,49855253,East - 53B Steeles East towards Morningside,B,0,2184772,1094219,1,1
53,1,49855316,East - 53B Steeles East towards Morningside,B,0,2184819,1094219,1,1
53,1,49855329,East - 53A Steeles East towards Staines,A,0,2184856,1094220,2,2
53,1,49855328,East - 53B Steeles East towards Morningside,B,0,2184816,1094219,1,1
53,1,49855327,East - 53B Steeles East towards Morningside,B,0,2184814,1094219,1,1
53,1,49855326,East - 53A Steeles East towards Staines,A,0,2184821,1094220,2,2
53,1,49855325,East - 53B Steeles East towards Morningside,B,0,2184813,1094219,1,1
53,1,49855324,East - 53B Steeles East towards Morningside,B,0,2184812,1094219,2,2
53,1,49855256,East - 53A Steeles East towards Staines,A,0,2184818,1094220,1,1
53,1,49855257,East - 53B Steeles East towards Morningside,B,0,2184847,1094219,2,2
53,1,49855323,East - 53B Steeles East towards Morningside,B,0,2184845,1094219,1,1
53,1,49855322,East - 53A Steeles East towards Staines,A,0,2184820,1094220,1,1
53,1,49855321,East - 53B Steeles East towards Morningside,B,0,2184840,1094219,1,1
53,1,49855320,East - 53B Steeles East towards Morningside,B,0,2184815,1094219,1,1
53,1,49855319,East - 53A Steeles East towards Staines,A,0,2184779,1094220,1,1
53,1,49855318,East - 53B Steeles East towards Morningside,B,0,2184817,1094219,1,1
53,1,49855317,East - 53B Steeles East towards Morningside,B,0,2184778,1094219,1,1
53,1,49855247,East - 53A Steeles East towards Staines,A,0,2184834,1094220,1,1
53,1,49855246,East - 53B Steeles East towards Morningside,B,0,2184772,1094219,1,1
53,1,49855245,East - 53B Steeles East towards Morningside,B,0,2184819,1094219,1,1
53,1,49855244,East - 53A Steeles East towards Staines,A,0,2184833,1094220,1,1
53,1,49855296,East - 53B Steeles East towards Morningside,B,0,2184816,1094219,1,1
53,1,49855332,East - 53B Steeles East towards Morningside,B,0,2184814,1094219,1,1
53,1,49855331,East - 53A Steeles East towards Staines,A,0,2184856,1094220,2,2
53,1,49855330,East - 53B Steeles East towards Morningside,B,0,2184813,1094219,1,1
53,1,49855254,East - 53B Steeles East towards Morningside,B,0,2184812,1094219,2,2
53,1,49855278,East - 53A Steeles East towards Staines,A,0,2184821,1094220,2,2
53,1,49855277,East - 53B Steeles East towards Morningside,B,0,2184847,1094219,2,2
53,1,49855276,East - 53B Steeles East towards Morningside,B,0,2184845,1094219,1,1
53,1,49855275,East - 53A Steeles East towards Staines,A,0,2184818,1094220,1,1
53,1,49855346,East - 53B Steeles East towards Morningside,B,0,2184840,1094219,1,1
53,1,49855252,East - 53B Steeles East towards Morningside,B,0,2184815,1094219,1,1
53,1,49855251,East - 53A Steeles East towards Staines,A,0,2184820,1094220,1,1
53,1,49855250,East - 53B Steeles East towards Morningside,B,0,2184817,1094219,1,1
53,1,49855249,East - 53B Steeles East towards Morningside,B,0,2184778,1094219,1,1
53,1,49855248,East - 53A Steeles East towards Staines,A,0,2184779,1094220,1,1
53,1,49855334,East - 53B Steeles East towards Morningside,B,0,2184772,1094219,1,1
53,1,49855314,East - 53A Steeles East towards Staines,A,0,2184819,1094220,1,1
53,1,49855313,East - 53B Steeles East towards Morningside,B,0,2184834,1094219,1,1
53,1,49855344,East - 53B Steeles East towards Morningside,B,0,2184816,1094219,1,1
53,1,49855236,East - 53B Steeles East towards Morningside,B,0,2184814,1094219,1,1
53,1,49855235,East - 53B Steeles East towards Morningside,B,0,2184833,1094219,1,1
53,1,49855234,East - 53B Steeles East towards Morningside,B,0,2184813,1094219,1,1
53,1,49855233,East - 53B Steeles East towards Morningside,B,0,2184812,1094219,2,2
53,1,49855347,East - 53B Steeles East towards Morningside,B,0,2184856,1094219,2,2
53,401,49855309,East - 53B Steeles East towards Morningside,B,0,2184844,1094218,1,1
53,401,49855307,East - 53B Steeles East towards Morningside,B,0,2184852,1094218,1,1
53,1,49855312,East - 53B Steeles East towards Morningside,B,0,2184847,1094219,2,2
53,1,49855305,East - 53B Steeles East towards Morningside,B,0,2184848,1094219,1,1
53,1,49855304,East - 53B Steeles East towards Morningside,B,0,2184821,1094219,2,2
53,1,49855302,East - 53B Steeles East towards Morningside,B,0,2184851,1094219,2,2
53,1,49855301,East - 53B Steeles East towards Morningside,B,0,2184840,1094219,1,1
53,1,49855300,East - 53B Steeles East towards Morningside,B,0,2184815,1094219,1,1
53,1,49855299,East - 53B Steeles East towards Morningside,B,0,2184818,1094219,1,1
53,1,49855298,East - 53B Steeles East towards Morningside,B,0,2184817,1094219,1,1
53,1,49855297,East - 53B Steeles East towards Morningside,B,0,2184778,1094219,1,1
53,1,49855260,East - 53B Steeles East towards Morningside,B,0,2184849,1094219,1,1
53,1,49855336,East - 53B Steeles East towards Morningside,B,0,2184772,1094219,1,1
53,1,49855335,East - 53B Steeles East towards Morningside,B,0,2184837,1094219,2,2
53,1,49855351,East - 53B Steeles East towards Morningside,B,0,2184836,1094219,1,1
53,1,49855349,East - 53B Steeles East towards Morningside,B,0,2184834,1094219,1,1
53,1,49855258,East - 53B Steeles East towards Morningside,B,0,2184826,1094219,1,1
53,1,49855345,East - 53B Steeles East towards Morningside,B,0,2184858,1094219,1,1
53,1,49855295,East - 53B Steeles East towards Morningside,B,0,2184816,1094219,1,1
53,1,49855294,East - 53B Steeles East towards Morningside,B,0,2184814,1094219,1,1
53,1,49855293,East - 53B Steeles East towards Morningside,B,0,2184844,1094219,1,1
53,1,49855273,East - 53B Steeles East towards Morningside,B,0,2184813,1094219,1,1
53,1,49855272,East - 53B Steeles East towards Morningside,B,0,2184812,1094219,2,2
53,1,49855271,East - 53B Steeles East towards Morningside,B,0,2184846,1094219,1,1
53,1,49855270,East - 53B Steeles East towards Morningside,B,0,2184852,1094219,1,1
53,1,49855303,East - 53B Steeles East towards Morningside,B,0,2184848,1094219,1,1
53,1,49855269,East - 53B Steeles East towards Morningside,B,0,2184835,1094219,1,1
53,1,49855268,East - 53B Steeles East towards Morningside,B,0,2184851,1094219,2,2
53,1,49855267,East - 53B Steeles East towards Morningside,B,0,2184840,1094219,1,1
53,1,49855266,East - 53B Steeles East towards Morningside,B,0,2184815,1094219,1,1
53,1,49855265,East - 53B Steeles East towards Morningside,B,0,2184818,1094219,1,1
53,1,49855311,East - 53B Steeles East towards Morningside,B,0,2184817,1094219,1,1
53,1,49855306,East - 53B Steeles East towards Morningside,B,0,2184778,1094219,1,1
53,1,49855292,East - 53B Steeles East towards Morningside,B,0,2184849,1094219,1,1
53,1,49855348,East - 53B Steeles East towards Morningside,B,0,2184772,1094219,1,1
53,1,49855289,East - 53A Steeles East towards Staines,A,0,2184837,1094220,2,2
53,1,49855288,East - 53B Steeles East towards Morningside,B,0,2184839,1094219,2,2
53,1,49855287,East - 53B Steeles East towards Morningside,B,0,2184834,1094219,1,1
53,1,49855286,East - 53B Steeles East towards Morningside,B,0,2184836,1094219,1,1
53,1,49855285,East - 53A Steeles East towards Staines,A,0,2184826,1094220,1,1
53,1,49855341,East - 53S Steeles East Short Turn towards Kennedy,S,0,2184858,1094221,1,1
53,1,49855284,East - 53B Steeles East towards Morningside,B,0,2184779,1094219,1,1
53,1,49855240,East - 53S Steeles East Short Turn towards Kennedy,S,0,2184814,1094221,1,1
53,1,49855283,East - 53B Steeles East towards Morningside,B,0,2184816,1094219,1,1
53,1,49855282,East - 53B Steeles East towards Morningside,B,0,2184844,1094219,1,1
53,1,49855239,East - 53S Steeles East Short Turn towards Kennedy,S,0,2184813,1094221,1,1
53,1,49855261,East - 53A Steeles East towards Staines,A,0,2184850,1094220,1,1
53,1,49855291,East - 53B Steeles East towards Morningside,B,0,2184846,1094219,1,1
53,1,49855350,East - 53B Steeles East towards Morningside,B,0,2184852,1094219,1,1
53,1,49855259,East - 53B Steeles East towards Morningside,B,0,2184848,1094219,1,1
53,1,49855243,East - 53A Steeles East towards Staines,A,0,2184841,1094220,1,1
53,1,49855382,East - 53B Steeles East towards Morningside,B,0,2184835,1094219,1,1
53,1,49855381,East - 53B Steeles East towards Morningside,B,0,2184851,1094219,2,2
53,1,49855362,East - 53B Steeles East towards Morningside,B,0,2184840,1094219,1,1
53,1,49855367,East - 53S Steeles East Short Turn towards Kennedy,S,0,2184845,1094221,1,1
53,1,49855393,East - 53A Steeles East towards Staines,A,0,2184842,1094220,1,1
53,1,49855375,East - 53B Steeles East towards Morningside,B,0,2184818,1094219,1,1
53,1,49855374,East - 53B Steeles East towards Morningside,B,0,2184817,1094219,1,1
53,1,49855407,East - 53B Steeles East towards Morningside,B,0,2184778,1094219,1,1
53,1,49855396,East - 53A Steeles East towards Staines,A,0,2184838,1094220,2,2
53,1,49855385,East - 53B Steeles East towards Morningside,B,0,2184839,1094219,2,2
53,1,49855384,East - 53B Steeles East towards Morningside,B,0,2184834,1094219,1,1
53,1,49855383,East - 53B Steeles East towards Morningside,B,0,2184836,1094219,1,1
53,1,49855369,East - 53A Steeles East towards Staines,A,0,2184837,1094220,2,2
53,1,49855405,East - 53B Steeles East towards Morningside,B,0,2184779,1094219,1,1
53,1,49855404,East - 53B Steeles East towards Morningside,B,0,2184816,1094219,1,1
53,1,49855403,East - 53B Steeles East towards Morningside,B,0,2184844,1094219,1,1
53,1,49855377,East - 53A Steeles East towards Staines,A,0,2184826,1094220,1,1
53,1,49855368,East - 53B Steeles East towards Morningside,B,0,2184846,1094219,1,1
53,1,49855386,East - 53B Steeles East towards Morningside,B,0,2184852,1094219,1,1
53,1,49855373,East - 53B Steeles East towards Morningside,B,0,2184848,1094219,1,1
53,1,49855397,East - 53A Steeles East towards Staines,A,0,2184850,1094220,1,1
53,1,49855372,East - 53B Steeles East towards Morningside,B,0,2184835,1094219,1,1
53,1,49855371,East - 53B Steeles East towards Morningside,B,0,2184851,1094219,2,2
53,1,49855370,East - 53B Steeles East towards Morningside,B,0,2184840,1094219,1,1
53,1,49855363,East - 53A Steeles East towards Staines,A,0,2184825,1094220,1,1
53,1,49855359,East - 53S Steeles East Short Turn towards Kennedy,S,0,2184818,1094221,1,1
53,1,49855366,East - 53B Steeles East towards Morningside,B,0,2184817,1094219,1,1
53,1,49855360,East - 53S Steeles East Short Turn towards Kennedy,S,0,2184778,1094221,1,1
53,1,49855365,East - 53A Steeles East towards Staines,A,0,2184842,1094220,1,1
53,1,49855358,East - 53S Steeles East Short Turn towards Kennedy,S,0,2184839,1094221,2,2
53,1,49855355,East - 53S Steeles East Short Turn towards Kennedy,S,0,2184836,1094221,1,1
53,1,49855406,East - 53B Steeles East towards Morningside,B,0,2184834,1094219,1,1
53,1,49855357,East - 53S Steeles East Short Turn towards Kennedy,S,0,2184838,1094221,2,2
53,1,49855395,East - 53A Steeles East towards Staines,A,0,2184816,1094220,1,1
53,1,49855356,East - 53S Steeles East Short Turn towards Kennedy,S,0,2184837,1094221,2,2
53,1,49855394,East - 53B Steeles East towards Morningside,B,0,2184844,1094219,1,1
53,1,49855378,East - 53A Steeles East towards Staines,A,0,2184826,1094220,1,1
53,1,49855401,East - 53B Steeles East towards Morningside,B,0,2184835,1094219,1,1
53,1,49855400,East - 53A Steeles East towards Staines,A,0,2184850,1094220,1,1
53,1,49855399,East - 53B Steeles East towards Morningside,B,0,2184817,1094219,1,1
53,1,49855398,East - 53A Steeles East towards Staines,A,0,2184825,1094220,1,1
53,1,49855376,East - 53B Steeles East towards Morningside,B,0,2184834,1094219,1,1
53,1,49855402,East - 53A Steeles East towards Staines,A,0,2184842,1094220,1,1
53,1,49855364,East - 53B Steeles East towards Morningside,B,0,2184844,1094219,1,1
53,1,49855392,East - 53A Steeles East towards Staines,A,0,2184816,1094220,1,1
53,1,49855391,East - 53B Steeles East towards Morningside,B,0,2184835,1094219,1,1
53,1,49855390,East - 53A Steeles East towards Staines,A,0,2184826,1094220,1,1
53,1,49855389,East - 53B Steeles East towards Morningside,B,0,2184817,1094219,1,1
53,1,49855388,East - 53A Steeles East towards Staines,A,0,2184850,1094220,1,1
53,1,49855387,East - 53B Steeles East towards Morningside,B,0,2184834,1094219,1,1
53,1,49855379,East - 53A Steeles East towards Staines,A,0,2184825,1094220,1,1
53,1,49855380,East - 53B Steeles East towards Morningside,B,0,2184844,1094219,1,1
53,1,49855361,East - 53S Steeles East Short Turn towards Kennedy,S,0,2184842,1094221,1,1
53,1,49855352,East - 53S Steeles East Short Turn towards Kennedy,S,0,2184835,1094221,1,1
53,1,49855353,East - 53S Steeles East Short Turn towards Kennedy,S,0,2184816,1094221,1,1
53,1,49855354,East - 53S Steeles East Short Turn towards Kennedy,S,0,2184817,1094221,1,1
53,1,49855430,West - 53 Steeles East towards Finch Station,,1,2184815,1094222,1,1
53,1,49855415,West - 53 Steeles East towards Finch Station,,1,2184817,1094222,1,1
53,1,49855418,West - 53 Steeles East towards Finch Station,,1,2184843,1094222,1,1
53,1,49855423,West - 53 Steeles East towards Finch Station,,1,2184819,1094222,1,1
53,1,49855422,West - 53 Steeles East towards Finch Station,,1,2184855,1094222,1,1
53,1,49855421,West - 53 Steeles East towards Finch Station,,1,2184816,1094222,1,1
53,1,49855420,West - 53 Steeles East towards Finch Station,,1,2184814,1094222,1,1
53,1,49855468,West - 53 Steeles East towards Finch Station,,1,2184853,1094222,1,1
53,1,49855461,West - 53 Steeles East towards Finch Station,,1,2184813,1094222,1,1
53,1,49855438,West - 53 Steeles East towards Finch Station,,1,2184812,1094222,2,2
53,1,49855417,West - 53 Steeles East towards Finch Station,,1,2184854,1094222,1,1
53,1,49855473,West - 53 Steeles East towards Finch Station,,1,2184820,1094222,1,1
53,1,49855458,West - 53 Steeles East towards Finch Station,,1,2184847,1094222,2,2
53,1,49855472,West - 53 Steeles East towards Finch Station,,1,2184845,1094222,1,1
53,1,49855459,West - 53 Steeles East towards Finch Station,,1,2184779,1094222,1,1
53,1,49855471,West - 53 Steeles East towards Finch Station,,1,2184840,1094222,1,1
53,1,49855470,West - 53 Steeles East towards Finch Station,,1,2184815,1094222,1,1
53,1,49855469,West - 53 Steeles East towards Finch Station,,1,2184834,1094222,1,1
53,1,49855429,West - 53 Steeles East towards Finch Station,,1,2184817,1094222,1,1
53,1,49855428,West - 53 Steeles East towards Finch Station,,1,2184778,1094222,1,1
53,1,49855439,West - 53 Steeles East towards Finch Station,,1,2184843,1094222,1,1
53,1,49855435,West - 53 Steeles East towards Finch Station,,1,2184857,1094222,1,1
53,1,49855434,West - 53 Steeles East towards Finch Station,,1,2184772,1094222,1,1
53,1,49855433,West - 53 Steeles East towards Finch Station,,1,2184819,1094222,1,1
53,1,49855432,West - 53 Steeles East towards Finch Station,,1,2184855,1094222,1,1
53,1,49855409,West - 53 Steeles East towards Finch Station,,1,2184816,1094222,1,1
53,1,49855437,West - 53 Steeles East towards Finch Station,,1,2184814,1094222,1,1
53,1,49855436,West - 53 Steeles East towards Finch Station,,1,2184853,1094222,1,1
53,1,49855460,West - 53 Steeles East towards Finch Station,,1,2184813,1094222,1,1
53,1,49855447,West - 53 Steeles East towards Finch Station,,1,2184812,1094222,2,2
53,1,49855467,West - 53 Steeles East towards Finch Station,,1,2184854,1094222,1,1
53,1,49855466,West - 53 Steeles East towards Finch Station,,1,2184820,1094222,1,1
53,1,49855465,West - 53 Steeles East towards Finch Station,,1,2184847,1094222,2,2
53,1,49855427,West - 53 Steeles East towards Finch Station,,1,2184845,1094222,1,1
53,1,49855426,West - 53 Steeles East towards Finch Station,,1,2184779,1094222,1,1
53,1,49855425,West - 53 Steeles East towards Finch Station,,1,2184840,1094222,1,1
53,1,49855463,West - 53 Steeles East towards Finch Station,,1,2184815,1094222,1,1
53,1,49855464,West - 53 Steeles East towards Finch Station,,1,2184834,1094222,1,1
53,1,49855424,West - 53 Steeles East towards Finch Station,,1,2184817,1094222,1,1
53,1,49855444,West - 53 Steeles East towards Finch Station,,1,2184778,1094222,1,1
53,1,49855442,West - 53 Steeles East towards Finch Station,,1,2184833,1094224,1,1
53,1,49855441,West - 53 Steeles East towards Finch Station,,1,2184772,1094222,1,1
53,1,49855474,West - 53 Steeles East towards Finch Station,,1,2184856,1094224,2,2
53,1,49855440,West - 53 Steeles East towards Finch Station,,1,2184819,1094222,1,1
53,1,49855431,West - 53 Steeles East towards Finch Station,,1,2184816,1094222,1,1
53,1,49855412,West - 53 Steeles East towards Finch Station,,1,2184821,1094224,2,2
53,1,49855413,West - 53 Steeles East towards Finch Station,,1,2184814,1094222,1,1
53,1,49855411,West - 53 Steeles East towards Finch Station,,1,2184813,1094222,1,1
53,1,49855410,West - 53 Steeles East towards Finch Station,,1,2184818,1094224,1,1
53,1,49855416,West - 53 Steeles East towards Finch Station,,1,2184812,1094222,2,2
53,1,49855414,West - 53 Steeles East towards Finch Station,,1,2184847,1094222,2,2
53,1,49855454,West - 53 Steeles East towards Finch Station,,1,2184820,1094224,1,1
53,1,49855455,West - 53 Steeles East towards Finch Station,,1,2184845,1094222,1,1
53,1,49855443,West - 53 Steeles East towards Finch Station,,1,2184840,1094222,1,1
53,1,49855453,West - 53 Steeles East towards Finch Station,,1,2184779,1094224,1,1
53,1,49855451,West - 53 Steeles East towards Finch Station,,1,2184815,1094222,1,1
53,1,49855450,West - 53 Steeles East towards Finch Station,,1,2184817,1094222,1,1
53,1,49855419,West - 53 Steeles East towards Finch Station,,1,2184834,1094224,1,1
53,1,49855449,West - 53 Steeles East towards Finch Station,,1,2184778,1094222,1,1
53,1,49855448,West - 53 Steeles East towards Finch Station,,1,2184772,1094222,1,1
53,1,49855408,West - 53 Steeles East towards Finch Station,,1,2184833,1094224,1,1
53,1,49855452,West - 53 Steeles East towards Finch Station,,1,2184819,1094222,1,1
53,1,49855457,West - 53 Steeles East towards Finch Station,,1,2184816,1094222,1,1
53,1,49855462,West - 53 Steeles East towards Finch Station,,1,2184856,1094224,2,2
53,1,49855456,West - 53 Steeles East towards Finch Station,,1,2184814,1094222,1,1
53,1,49855446,West - 53 Steeles East towards Finch Station,,1,2184813,1094222,1,1
53,1,49855530,West - 53 Steeles East towards Finch Station,,1,2184821,1094224,2,2
53,1,49855445,West - 53 Steeles East towards Finch Station,,1,2184812,1094222,2,2
53,1,49855601,West - 53 Steeles East towards Finch Station,,1,2184847,1094222,2,2
53,1,49855599,West - 53 Steeles East towards Finch Station,,1,2184818,1094224,1,1
53,1,49855600,West - 53 Steeles East towards Finch Station,,1,2184845,1094222,1,1
53,1,49855598,West - 53 Steeles East towards Finch Station,,1,2184840,1094222,1,1
53,1,49855518,West - 53 Steeles East towards Finch Station,,1,2184820,1094224,1,1
53,1,49855523,West - 53 Steeles East towards Finch Station,,1,2184815,1094222,1,1
53,1,49855517,West - 53 Steeles East towards Finch Station,,1,2184817,1094222,1,1
53,1,49855515,West - 53 Steeles East towards Finch Station,,1,2184779,1094224,1,1
53,1,49855516,West - 53 Steeles East towards Finch Station,,1,2184778,1094222,1,1
53,1,49855514,West - 53 Steeles East towards Finch Station,,1,2184772,1094222,1,1
53,1,49855525,West - 53 Steeles East towards Finch Station,,1,2184834,1094224,1,1
53,1,49855535,West - 53 Steeles East towards Finch Station,,1,2184819,1094222,1,1
53,1,49855582,West - 53 Steeles East towards Finch Station,,1,2184816,1094222,1,1
53,1,49855547,West - 53 Steeles East towards Finch Station,,1,2184833,1094224,1,1
53,1,49855548,West - 53 Steeles East towards Finch Station,,1,2184814,1094222,1,1
